"","datetime","temp","do","do_sat","lux","par_est"
"369",2024-05-25 06:20:00,6.148,9.156,73.833503,71,1.3135
"370",2024-05-25 06:30:00,6.138,9.151,73.774524,72,1.332
"371",2024-05-25 06:40:00,6.089,9.163,73.779736,69,1.2765
"372",2024-05-25 06:50:00,6.07,9.162,73.736204,200,3.7
"373",2024-05-25 07:00:00,6.089,9.156,73.723372,256,4.736
"374",2024-05-25 07:10:00,6.07,9.161,73.728156,304,5.624
"375",2024-05-25 07:20:00,6.06,9.168,73.765809,400,7.4
"376",2024-05-25 07:30:00,6.06,9.174,73.814085,512,9.472
"377",2024-05-25 07:40:00,6.089,9.168,73.819995,512,9.472
"378",2024-05-25 07:50:00,6.06,9.188,73.926729,768,14.208
"379",2024-05-25 08:00:00,6.08,9.176,73.867578,800,14.8
"380",2024-05-25 08:10:00,6.119,9.182,73.988875,1024,18.944
"381",2024-05-25 08:20:00,6.119,9.17,73.892178,1088,20.128
"382",2024-05-25 08:30:00,6.148,9.179,74.018974,1408,26.048
"383",2024-05-25 08:40:00,6.187,9.165,73.978973,2048,37.888
"384",2024-05-25 08:50:00,6.168,9.188,74.129023,1920,35.52
"385",2024-05-25 09:00:00,6.129,9.193,74.096255,704,13.024
"386",2024-05-25 09:10:00,6.129,9.194,74.104315,576,10.656
"387",2024-05-25 09:20:00,6.129,9.187,74.047895,1408,26.048
"388",2024-05-25 09:30:00,6.089,9.185,73.956878,1088,20.128
"389",2024-05-25 09:40:00,6.109,9.21,74.195724,368,6.808
"390",2024-05-25 09:50:00,6.129,9.205,74.192976,448,8.288
"391",2024-05-25 10:00:00,6.07,9.198,74.025934,176,3.256
"392",2024-05-25 10:10:00,6.04,9.2,73.985787,304,5.624
"393",2024-05-25 10:20:00,6.06,9.194,73.975005,1536,28.416
"394",2024-05-25 10:30:00,6.021,9.214,74.062705,1152,21.312
"395",2024-05-25 10:40:00,6.177,9.215,74.363774,2048,37.888
"396",2024-05-25 10:50:00,6.304,9.246,74.853531,1408,26.048
"397",2024-05-25 11:00:00,6.45,9.221,74.926082,992,18.352
"398",2024-05-25 11:10:00,6.479,9.222,74.988859,1152,21.312
"399",2024-05-25 11:20:00,6.099,9.176,73.903115,992,18.352
"400",2024-05-25 11:30:00,6.148,9.19,74.107678,864,15.984
"401",2024-05-25 11:40:00,6.001,9.166,73.639532,2048,37.888
"402",2024-05-25 11:50:00,6.011,9.216,74.060006,1216,22.496
